Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Barfi!,2012,"Comedy, Drama, Romance",Anurag Basu,Nothing from IMDB,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla, Roopa Ganguly, Ashish Vidyarthi, Bholaraj Sapkota, Jisshu Sengupta, Haradhan Bannerjee, Akash Khurana","Set in the 1970s in a pretty corner of India, Barfi. is the story of three young people who learn that love can neither be defined nor contained by society's norms of normal and abnormal. Barfi, a hearing and speech impaired boy falls in love with Shruti. In spite of her deep affection for Barfii, Shruti gives into societal and parental pressure to marry a 'normal' man and lead a 'normal' life. Many years later their paths cross once again when Barfi, now in love with Jhilmil, is on the run from the police. Barfi is desperately seeking Jhilmil, who has gone missing. Shruti's realization that Jhilmil is autistic makes her recognize that true love is really blind. Caught in a cat and mouse game, in the search for the girl Barfi loves, Shruti realizes that she is still in love with him.",['151'],India,Hindi,,8.1,2082197
Barot House,2019,"Mystery, Thriller",Bugs Bhargava Krishna,Sanjeev K Jha,"Amit Sadh, Manjari Fadnnis, Aaryan Menghji, Kishaa Arora, Aseem Hattangady, Alefia Kapadia, B Shantanu, Kiearra Soni, Farida Patel Venkat, Kristine Zedek","A series of inexplicable and gruesome killings tear the Barot family apart and destroy the close relationship between father and son. Who could be behind this mindless slaughter? When the truth is discovered, it throws the family into further turmoil. But is the truth really the truth or games of a troubled mind?",['89'],India,Hindi,,7.2,10671436
Barsaat,1995,"Action, Romance",Rajkumar Santoshi,Nothing from IMDB,"Bobby Deol, Twinkle Khanna, Raj Babbar, Mukesh Khanna, Harish Patel, Anjan Srivastav, Bharat Kapoor, Ashwin Kaushal, Vijay Kashyap, Suhas Bhalekar","Badal comes from a rural village to take an enrollment into a college in the city. He meets his fellow collegian, Tina Oberoi and both gets acquainted with each other and after a few misgivings both fall in love with each other; only to learn that Tina's wealthy father, Dinesh Oberoi is against this relationship. Dinesh attempt to malign Badal's reputation by accusing him of raping a female but Tina testify in favor of Badal. Dinesh then make an attempt to bribe Badal with money but Badal refuses and continues to meet with Tina. When things goes out of hand Dinesh decides to hire a corrupt Assistant Commissioner of Police Neghi to kill Badal. Neghi then decides that he will go to any length to complete the task assign to him.",['166'],India,Hindi,,5.5,112459
Batla House,2019,"Action, Crime, Drama, History, Thriller",Nikkhil Advani,Ritesh Shah,"Mrunal Thakur, John Abraham, Nora Fatehi, Ravi Kishan, Rajesh Sharma, Sonam Arora, Chirag Katrecha, Pramod Pathak, Manish Chaudhari, Amruta Sant","This action thriller is based on the real-life incident of 'Batla House Encounter', officially known as Operation Batla House, to the silver screen. The incident took place on September 19, 2008, against Indian Mujahideen (IM) terrorists in Batla House locality in Jamia Nagar, Delhi.",['146'],India,Hindi,,7.2,8869978
Batla House,2019,"Action, Crime, Drama, History, Thriller",Nikkhil Advani,Ritesh Shah,"Mrunal Thakur, John Abraham, Nora Fatehi, Ravi Kishan, Rajesh Sharma, Sonam Arora, Chirag Katrecha, Pramod Pathak, Manish Chaudhari, Amruta Sant","This action thriller is based on the real-life incident of 'Batla House Encounter', officially known as Operation Batla House, to the silver screen. The incident took place on September 19, 2008, against Indian Mujahideen (IM) terrorists in Batla House locality in Jamia Nagar, Delhi.",['146'],India,Hindi,,7.2,8869978
Batti Gul Meter Chalu,2018,Drama,Shree Narayan Singh,Nothing from IMDB,"Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma, Yami Gautam, Sushmita Mukherjee, Samir Soni, Ashrut Jain, Anastasiya Ador, Kashish Arora, Shriyam Bhagnani","S.K, Nauti, and Tripathi are childhood friends. S.K is a hypocrite, mean lawyer making money from out of court settlements. Nauti is an over the top fashion designer who thinks highly of herself. Things were breezy until Tripathi opens a small town Printing Press. Within months, he is charged with an Inflated electricity bill of 1.5 Lakhs, which escalates to 54 Lakhs in the following months. With no where to go and complain, Tripathi commits suicide. S.K is set aback by the events and has a change of heart. He decides to fight out against SPTL , a Privatised Electricity Company responsible for the Inflated Bills. He has Advocate Gulnaar representing SPTL as his opponent.. Whether or not he is able to sue the company forms the rest of the story.",['161'],India,Hindi,,5.9,7720922
Befikre,2016,"Comedy, Drama, Romance","Aditya Chopra, Raj Basu",Nothing from IMDB,"Ranveer Singh, Vaani Kapoor, Djinda Kane, Ayesha Raza Mishra, Armaan Ralhan, Akarsh Khurana, Julie Ordon, Elisa Bachir Bey, Bertrand Usclat, Noom Diawara","Befikre is a story that celebrates being carefree in love. A quintessential Delhi boy Dharam (Ranveer Singh) comes to Paris for work in search of an adventure. Just when he was about to embark on this journey of his life he bumps into a wild, free spirited, French born Indian girl Shyra (Vaani Kapoor). A feisty romance ensues between the two in which both of their personalities- one being an equal match for the other are tested to the limit. Battling their ups and downs, both realize that love is a leap of faith that can only be taken by those who dare to love.",['130'],"India, France",Hindi,,4.1,5108476
Begum Jaan,2017,"Action, Drama, History",Srijit Mukherji,Nothing from IMDB,"Amitabh Bachchan, Naseeruddin Shah, Pallavi Sharda, Pitobash, Vidya Balan, Flora Saini, Gauahar Khan, Chunky Pandey, Rajesh Sharma, Priyanka Setia","On the eve of Independence, the chairman of the Border Commission, Sir Cyril Radcliffe decides to divide India and Pakistan into equitable halves. What the administration doesn't account for is the line running through the middle of Begum Jaan's brothel situated plonk on the border; with one half falling in India and the other in Pakistan.",['128'],India,Hindi,,5.6,5785116
Mosamain Kadal,2016,"Drama, Romance, Thriller",Rajeev Chaudhari,Nothing from IMDB,"Sunny Leone, Rajneesh Duggal, Daniel Weber, Rajeev Verma, Akshita Agnihotri, Arushi Ahluwalia, Sahil Arora, Usha Bachani, Rina Charaniya, Prveshika Chauhan",,['120'],India,"Hindi, English",,2.9,5227468
Beqabu,1996,"Action, Drama, Family, Romance",N. Chandra,N. Chandra,"Sanjay Kapoor, Mamta Kulkarni, Amrish Puri, Shakti Kapoor, Himani Shivpuri, Ashok Kumar, Dilip Prabhavalkar, Anjan Srivastav, Neeru Bajwa, Rana Jung Bahadur","Raja a conman, born in a ordinary middle class family but brought upon the streets. Lived a solitude life with just friend D.P and Dadu his guardian who raised him and to earn his living taught the art of corning.Once in a bank dacoity Raja comes across ferocious International mercenary terrorist Jhanjhar Singh who falls behind Raja's life. To save Raja from Jhanjhar Singh and arrest him S.P. Aarajeet Bakshi shelters Raja in Rashmi's house where they fall in love at first sight and become Beqabu for each other. Rashim's parents give Raja all the affection he has missed but are not able to give their daughter's hand in marriage. Raja's witness helps the law to sentence Jhanjhar. But Rashmi's parent disagree to Raja and Rashmi's marriage. Thus they both run away from their house but are not able get away from Jhanjhar Singh's men who are behind Raja's life. In a attack to kill Rashmi is injured. Love is not only getting but also sacrificing for one's beloved. Thus Raja to keep Rashmi away from his enemy goes far away from her.The reminiscence of past life come back with bigger problems and surrounds Raja, Rashmi, D.P and S.P. Raja can escape from this be he has larger goals to achieve. That is to finish the terrorists who are spreading terror in India. These mercenary terrorists are using human bomb to kill important personalities thus to combat with them Raja puts his life on stake.",,India,Hindi,,4.0,350604
Besharam,2013,"Action, Comedy, Romance",Abhinav Kashyap,Nothing from IMDB,"Ranbir Kapoor, Pallavi Sharda, Rishi Kapoor, Neetu Singh, Amitosh Nagpal, Jaaved Jaaferi, Neha Atri, Darshan Aulakh, Manoj Bakshi, Sadhvi Bhatt","Babli (Ranbir Kapoor) is a street smart car mechanic living in a Delhi orphanage. He is charming and lives life to the fullest. He also steals cars to support his orphanage. He has no sense of right or wrong till he unwittingly hurts the love of his life, Tara (Pallavi Sharda) and is chased by cop couple Chulbul Chautala (Rishi Kapoor) and Bulbul Chautala (Neetu Kapoor). Babli realizes that there is no right way of doing the wrong thing. Babli sets out to fix all the wrongs in his life and he continues to be shameless about it.",['143'],India,Hindi,,3.5,2576450
Bewakoofiyaan,2014,"Comedy, Drama, Romance",Nupur Asthana,Habib Faisal,"Ayushmann Khurrana, Sonam Kapoor, Rishi Kapoor, Swedha Singh, Deepika Amin, Uttam Halder, Sanjay Nath, Hetal Puniwala, Rahul Rajkhowa, Savi Sidhu","Mohit is a marketing whiz kid vying for a step up the career ladder. Mayera is a financial brain with a penchant for shoes. They're a young middle-class corporate couple that's ambitious and likes the good life too. They work hard, they party hard. They're also passionately in love with each other. Their belief: You can live on love and fresh air. Their obstacle: Mayera's willful bureaucratic father V.K Sehgal. The obstinate old man believes that only a rich man can bring Mayera happiness and a mid-level executive like Mohit simply isn't good enough! Exactly how fragile are relationships in these times where consumer lifestyles dictate their very nature and intensity? Who gets the last laugh when recession strikes and the lack of money tests love... credit-card-junkies private-sector Mohit-Mayera; or safe-playing sarkari, V.K. Sehgal?",['119'],India,"Hindi, English",,5.5,3483646
Bezubaan Ishq,2015,"Musical, Romance",Jashwant Gangani,Nothing from IMDB,"Mugdha Godse, Sneha Ullal, Nishant Malkani, Darshan Jariwala, Farida Jalal, Sachin Khedekar, Muni Jha, Smita Jaykar, Alex Ashman, Jitu Pandya","The film has been shot in various parts of India like Jaipur, Jaisalmer and Mumbai. The film is set in a modern milieu with traditional Indian backdrop and values. It revolves around three friends and their families. Mansukh Patel is an NRI business tycoon residing with his British wife, Lisa and daughter Rumzum in London, UK. The Patels live in the United Kingdom but haven't forgotten their Indian tradition and values. Mansukh's younger brother, Rashmikant lives in Mumbai with his daughter, Suhani. Having lost his wife Rekha early in life, Rashmikant is a protective father and pampers Suhani with all her demands, and so does his mother, Savitri. Rashmikant's childhood friend, Vipul is also his business partner. He lives with his wife, Laxmi and son, Swagat. Suhani and Swagat have been childhood sweethearts. Suhani is a open-hearted girl while Swagat is more subdued in nature. He also plays an important role in Suhani's life. Swagat is bowled over by Rumzum's simplicity, pure innocence, beauty and her nature. Whereas, Suhani is madly in love with Swagat. Will Swagat marry Suhani and live happily ever after or will he find true love in Rumzum? Jashwant Gangani's Bezubaan Ishq unravels the beautiful story of unspoken love and sacrifice with pure characters from real life.",['128'],India,Hindi,,4.5,4760750
Bhaag Johnny,2015,"Action, Fantasy, Thriller","Shivam Nair, Amit Patel",Vikram Bhatt,"Kunal Kemmu, Zoa Morani, Mandana Karimi, Manasi Scott, Mukul Dev, Arun Bali, Vikram Bhatt, Bikramjeet Kanwarpal, Mohan Kapur, Asseem Merchant","Forced to kill a woman, Johnny is granted the opportunity to live two lives, one in which he kills her and the other where he attempts to save her.",['118'],India,Hindi,,5.1,3619710
"Brother, Superhit!",2018,"Action, Comedy, Drama",Neeraj Pathak,Nothing from IMDB,"Sunny Deol, Preity G Zinta, Arshad Warsi, Ameesha Patel, Shreyas Talpade, Jaideep Ahlawat, Sanjay Mishra, Brijendra Kala, Amit Mistry, Hemant Pandey",,['139'],India,Hindi,,3.9,2150177
Bharat,2019,"Action, Comedy, Drama",Ali Abbas Zafar,Nothing from IMDB,"Salman Khan, Katrina Kaif, Sunil Grover, Tabu, Jackie Shroff, Sonali Kulkarni, Kashmira Irani, Aashif Sheikh, Disha Patani, Satish Kaushik","'Bharat' is a journey of a man and a nation together. At the cusp of India's birth as an independent nation, a family makes an arduous journey to freedom. However, this freedom comes at a cost. An eight-year-old boy, Bharat, makes a promise to his father that he will keep his family together no matter what--a promise that he keeps over the next 60 years of his life, despite each decade throwing a new set of challenges at him--some humorous, some thrilling, some romantic, and some life-threatening. His resilience, loyalty and a never dying spirit mirror the fundamental qualities of our nation--Bharat. Interestingly, the movie is an official adaptation of Korean film 'An Ode to My Father (2014), which depicted modern Korean history from the 1950s to the present day through the life of an ordinary man.",['150'],India,Hindi,,4.7,7721800
Bhaukaal,2020,"Action, Crime",Nothing from IMDB,"Harman Baweja, Akash Mohimen, Jay Sheela Bansal","Mohit Raina, Siddhant Kapoor, Bidita Bag, Rashmi Rajput, Pradeep Nagar, Gulki Joshi, Amitt k Singh, Sanyam Srivastav, Simran Nisha, Digambar Prasad","When the deeply driven and newlywed, Naveen Sikhera gets promoted and sent to Muzaffarnagar, the ' crime capital of India' as the Senior Superintendent of Police, his peers and media dub it more as a punishment. Muzaffarnagar is ruled by two gangs, Mohammad Shaukeen Khan and the Dedha brothers who had systematically divided the land into two parts . With no witnesses willing to testify and the police seemingly fearful of wanting to apprehend the known culprits, Naveen charts out his three-pronged strategy. First, the Police force needs to start believing in themselves, second, have the locals rekindle their faith in the Police and third, let it be known to the gangsters that Naveen Sikhera wouldn't bow down till he makes Muzaffarnagar the safest district of the heartland. He includes his Meerut team in his operation, infiltrates his moles into the gangs, begins mobile surveillance, battles the media and politicians, wins the respect of both the locals and his very own Police force with his drive to clean the system. Taking the reins in his hands, Sikhera starts cleansing the city and undertakes numerous encounters leading to the destruction of the Shaukeen gang and making in-roads into the operations of the Dedha gang. This is the story of a man who left a cushy life and soon became one of the most feared and loved officers but with a price to pay, but then again every revolution is built on sacrifices and this one unfortunately had it's unfair share.",['30'],India,Hindi,,7.8,9359338
Bheja Fry,2007,"Comedy, Drama",Sagar Ballary,Nothing from IMDB,"Vinay Pathak, Rajat Kapoor, Sarika Thakur, Milind Soman, Ranvir Shorey, Bhairavi Goswami, Tom Alter, Harsh Chhaya, Sharat Katariya, Sushma Kaul","Ranjeet Thadani lives a wealthy lifestyle in Mumbai along with his wife, Sheetal, who is a singer, while he manages Soundtrack Industries. At the request of his friend, Jagdish Verma, he decides to invite a singer and Libran, Bharat Bhushan, to his residence for dinner, as well as listen to him sing. Ranjeet, suffering from back pain, does not realize that Bharat is also an Income-Tax Inspector, and upon arrival at Ranjeet's residence, will virtually and hilariously turn his life upside down.",['95'],India,Hindi,,7.6,1014672
Bhindi Baazaar Inc.,2011,"Crime, Drama, Thriller",Ankush Bhatt,Nothing from IMDB,"Kay Kay Menon, Prashant Narayanan, Pawan Malhotra, Adil Feroz Khan, Shilpa Shukla, Gautam Sharma, Shweta Varma, Vedita Pratap Singh, Caterina Lopez, Allauddin Khan","Set in the underbelly of Mumbai; in the notorious by-lanes where 'Greed is a Culture' and 'Deceit becomes a Compulsion' 'Bhindi Baazaar Incorporation' revolves around gangs of pickpockets who consider pick pocketing as an art. They use their intelligence as a canvas and their spontaneity as a brush to survive in this dangerous lively hood. 'Bhindi Baazaar Inc.' is the story of a pawn and his calculated moves to reach the end of the chessboard. Revolving around a crime syndicate who are in the business of pickpocket, the film starts with a game of chess between two characters 'Shroff' and 'Darzi'. Each move unfolds their story and eventually the motive of their meeting. The story unravels the quest of a small time pickpocket 'Fateh' next in line to be a MAMU (local area-head). The screenplay underlines the gritty politics, hierarchy, rules, commands, intelligence, wit and betrayal within the business.",['157'],India,"Hindi, Marathi",,6.0,1667823
Bhool Bhulaiyaa 2,2022,"Comedy, Drama, Horror",Anees Bazmee,Nothing from IMDB,"Tabu, Kartik Aaryan, Kiara Advani, Rajpal Naurang Yadav, Amar Upadhyay, Sanjay Mishra, Ashwini Kalsekar, Milind Gunaji, Rajesh Sharma, Sajida Khan","An accidental, yet destined meet up between two strangers Ruhaan and Reet, ends up with them visiting Reet's home town in Rajasthan. Fate leads them to opening up an old secret due to which all hell breaks loose leading to one lie, leading to a whole pile of lies sends Ruhaan and Reet on a scary rollercoaster ride and their tragedy keeps becoming our comedy.",['143'],India,Hindi,,5.7,6455162
Bhoot Police,2021,"Comedy, Horror",Pavan Kirpalani,Nothing from IMDB,"Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez, Yami Gautam, Jaaved Jaaferi, Rajpal Naurang Yadav, Amit Mistry, Girish Kulkarni, Saurabh Sachdeva, Jamie Lever",Two fraudster brothers Vibhooti and Chiraunji pretend to be exorcist and con people by making them believe that they can free them from evil spirits and are under scanner of Inspector Cheddilal.Vidhooti is womanizer and believes in earning money by looting people with scriptures attained from their late father Ullat Baba but Chiraunji repents after every con as he feels they are misusing scriptures of their father.Maya owner of Silvar tea estate is running into losses she is trying to get things in place but her village is haunted by a ghost Kichkandi and they fear working in night.She comes in search of Vibhooti and Chiraunji as many years back their father had freed the village from Kichkandi.Upon reaching the village Vibhooti and Chiraunji meet Maya's elder sister Kanika who disbelieves her story and makes the villagers aware that there is nothing called ghost.But Vibhooti and Chiraunji along with Maya and villagers face the fear.,['129'],India,Hindi,,6.9,10083640
Bhoot: Part One - The Haunted Ship,2020,"Horror, Mystery, Thriller",Bhanu Pratap Singh,Bhanu Pratap Singh,"Vicky Kaushal, Ashutosh Rana, Meher Vij, Akash Dhar, Sara Gesawat, Priya Chauhan, Sanjay Gurbaxani, Bhumi Pednekar, Siddhant Kapoor, Inayah Chowdhry","When an abandoned and dilapidated ship called the Sea Bird mysteriously runs aground on the shores of Mumbai, one man is assigned to close the case. But the sinister stories surrounding the ship may have more truth to them than he previously thought.",['114'],India,Hindi,,5.4,10463030
Bhoot Police,2021,"Comedy, Horror",Pavan Kirpalani,Nothing from IMDB,"Saif Ali Khan, Arjun Kapoor, Jacqueline Fernandez, Yami Gautam, Jaaved Jaaferi, Rajpal Naurang Yadav, Amit Mistry, Girish Kulkarni, Saurabh Sachdeva, Jamie Lever",Two fraudster brothers Vibhooti and Chiraunji pretend to be exorcist and con people by making them believe that they can free them from evil spirits and are under scanner of Inspector Cheddilal.Vidhooti is womanizer and believes in earning money by looting people with scriptures attained from their late father Ullat Baba but Chiraunji repents after every con as he feels they are misusing scriptures of their father.Maya owner of Silvar tea estate is running into losses she is trying to get things in place but her village is haunted by a ghost Kichkandi and they fear working in night.She comes in search of Vibhooti and Chiraunji as many years back their father had freed the village from Kichkandi.Upon reaching the village Vibhooti and Chiraunji meet Maya's elder sister Kanika who disbelieves her story and makes the villagers aware that there is nothing called ghost.But Vibhooti and Chiraunji along with Maya and villagers face the fear.,['129'],India,Hindi,,6.9,10083640
Bhopal: A Prayer for Rain,2014,Drama,Ravi Kumar,Nothing from IMDB,"Mischa Barton, Martin Sheen, Kal Penn, Lisa Dwan, Rajpal Naurang Yadav, Satish Kaushik, Tannishtha Chatterjee, Akhil Mishra, Martin Brambach, Vineet Kumar","The story follows a young rickshaw-puller in Bhopal who gets a menial job at a chemical plant, but in December of 1984 a chemical spill in India takes the lives of almost 15,000 people and injuring more than 100,000. The film follows how the industrial disaster in the city changes his life and those of others.",['96'],"United Kingdom, India, United States","English, Hindi",,7.1,839742
Bichhoo,2000,"Action, Crime, Drama, Thriller",Guddu Dhanoa,Nothing from IMDB,"Bobby Deol, Rani Mukerji, Ashish Vidyarthi, Farida Jalal, Mohan Joshi, Mahavir Shah, Sachin Khedekar, Malaika Arora, Ganesh Acharya, Ishrat Ali",Bollywood musical remake of Luc Besson's groundbreaking 'The Professional.' Jeeva is India's deadliest assassin. He never had a reason to care until now. Kiran is a troubled teenage girl orphaned by corrupt killer cops. Jeeva must protect Kiran and avenge the murder of her family even if it means going to war with the entire city.,['160'],India,Hindi,,5.0,252277
Bioscopewala,2018,"Short, Drama",Nozzer Pardiwala,Nozzer Pardiwala,"Shahaan Pardiwala, Shahen Pardiwala, Pratik Suratwala",,,India,English,,,26997470
Biwi-O-Biwi,1981,"Comedy, Romance",Rahul Rawail,Nothing from IMDB,"Sanjeev Kumar, Randhir Kapoor, Poonam Dhillon, Yogeeta Bali, Simi Garewal, Rajendranath Malhotra, Dina Pathak, Shashikala Jawalkar, Prema Narayan, Deven Verma","Singer Chandermohan is born in a well-off family and is the only child. Since he is of marriageable age, both he and his parents want him to get married. But since he was born with a strong & adverse influence of Mars (Mangalik) during his birth his horoscope has not been compatible with any suitable woman. On his friend's Gafoor's, who has two wives, advice he re-locates to Bombay, sings at the Tejpal Auditorium, meets and falls in love with wealthy Asha, who lives with her widower dad, ironically named Colonel Mangal Singh and her paternal grandma. Mangal would like Asha to get married to an army officer. His attempts fail and Asha and his mom convince him to let Asha, who is also Manglik, get married to Chandermohan. He reluctantly falls in line with them, but then a series of events makes everyone change their mind about Chandermohan, namely a fake astrological chart that shows he is not Manglik, and his accusations about Mangal, who he alleges is leading a double life, romancing, wooing, and having a child with wealthy Nisha, Nirmala from Jeevan Saathi matrimonial bureau and Rina respectively, apart from being an alcoholic, robbing Chandermohan, stealing from his own house, and exhibiting goon-like behavior. Hilarious chaos results as Mangal's mom and daughter attempt to figure out why Chandermohan is spreading these tall tales about their son and father respectively.",['156'],India,Hindi,,7.2,266333
The Kidnapping,2007,"Crime, Drama, Mystery, Thriller",Arthur Allan Seidelman,Nothing from IMDB,"Amy Carlson, Judd Nelson, Thomas Ian Griffith, Bess Meyer, Madison Mason, Darcy Rose Byrnes, Bryan Cuprill, Evan Arnold, Sean McGowan, Senta Moses",,['90'],United States,English,,4.5,1048146
"The Spirit Moves Part 1: A History of Black Social Dance on Film, 1900 - 1986",2008,History,Nothing from IMDB,Nothing from IMDB,"Pepsi Bethel, Teddy Brown, Leon James, Frankie Manning","Part 1 of 3 DVDs, this rare cultural treasure is the most extensive video encyclopedia of African American Social Dance from 1900 to the 1980s. THE SPIRIT MOVES traces the evolution of African American dance in urban America. DVD Preview The chronicle of these 20th century dance fads is essential for dance and music research, as well as for the exploration of our social and cultural history. Shown with its original editing, this DVD contains the only footage of this kind still in existence. It was recorded and created over a period of thirty years by Mura Dehn, a European filmmaker who recognized and recorded the vital contribution of African American dance to the Jazz scene and thus, to our cultural heritage. THE SPIRIT MOVES is a rare and vital social document providing a living record of the men and women who forged American social dance styles into an improvisational art form. Previously, it was only available for viewing at the Dance Collection of the New York Public Library, or on VHS to a select group of swing dance aficionados. THE SPIRIT MOVES is such an important archive that Dancetime Publications is now making it available to libraries, schools, dance aficionados, and scholars throughout the United States and across the globe.",['45'],United States,English,,,1606682
Blackmail,1929,"Crime, Drama, Thriller",Alfred Hitchcock,Nothing from IMDB,"Anny Ondra, Sara Allgood, Charles Paton, John Longden, Donald Calthrop, Cyril Ritchard, Hannah Jones, Harvey Braban, Ex-Det. Sergt. Bishop, Johnny Ashby","Alice White is the daughter of a shopkeeper in 1920s London. Her boyfriend, Frank Webber is a Scotland Yard detective who seems more interested in police work than in her. Frank takes Alice out one night, but she has secretly arranged to meet another man. Later that night, Alice agrees to go back to his flat to see his studio. The man has other ideas, and as he tries to rape Alice, she defends herself and kills him with a bread knife. When the body is discovered, Frank is assigned to the case, he quickly determines that Alice is the killer, but so has someone else, and blackmail is threatened.",['85'],United Kingdom,English,,6.9,19702
Point Blank,2019,"Action, Crime, Drama, Thriller",Joe Lynch,Nothing from IMDB,"Frank Grillo, Stuart F. Wilson, Buster Reeves, Christian Cooke, Anthony Mackie, Teyonah Parris, Bob Herzog, Reggie Willis, Shanessa Sweeney, Boris McGiver","When his pregnant wife is kidnapped and held as collateral, Paul, an ER nurse, must team with the badly injured career criminal and murder suspect under his charge in order to save the lives of his wife and unborn child. Pitted against rival gangs and a deadly ring of corrupt cops, the unlikely duo find a way to survive together in the fight of their lives.",['86'],"France, United States",English,,5.7,2499472
Bluffmaster,2005,"Comedy, Crime, Drama, Romance, Thriller",Rohan Sippy,Nothing from IMDB,"Abhishek Bachchan, Priyanka Chopra Jonas, Riteish Deshmukh, Nana Patekar, Afsaraadil, Tinnu Anand, Hayat Asif, Ram Awana, Rajesh Balwani, Bhupindder Bhoopii","Roy is leading a dual life . His girlfriend Simi believes he is an honest person while the reality is quite different. Roy is actually a professional conman who dupes innocent people as easily as he swats flies. When Simi comes to know of the reality, she is heartbroken and ditches Roy for ever. Roy repents but it seems like it's too late now. One day Roy bumps into Aditya ""Dittu"" Shrivastav who is an amateur conman. Dittu implores Roy to teach him the tricks of his trade, but Roy disagrees. One night, Roy collapses while crossing a road and visits Dr. Bhalerao for a medical checkup. It is revealed that Roy has a brain tumour and has very little time. He bumps into Dittu again and this time he agrees to take Dittu under his wing and teach him the basics of the art of conning. Together they zero in on a big ""fish"" - a shady hotel owner named Chandru and proceed to lure him into their master plan.",['137'],India,Hindi,,6.6,476527
Bob Biswas,2021,"Action, Crime, Drama, Thriller",Diya Annapurna Ghosh,Nothing from IMDB,"Abhishek Bachchan, Chitrangda Singh, Paran Banerjee, Kaushik Chakraborty, Tina Desai, Samara Tijori, Bhanu Uday, Vishwanath Chatterjee, Pabitra Rabha, Rajatabha Dutta","Blue a drug in demand which youngsters are addicted currently as its helps them to overcome stress.Bob Biswas an insurance agent is released from the hospital after spanning eight years in coma and is welcomed by his wife Mary and son Benny he has lost his memory and does not remember the past and finds that also has a teenage step daughter Minnie from Mary's late husband David,Minnie is appearing for medical entrance exams and gets used to blue .Bob is approached by two cops Jishu Narag and Kharaj Sahu who asks him to get back to his previous job as a contract killer where he is assigned to kill people dealing with blue.Bob slowly starts to recollect his memory of being a contract killer but is unaware that the big fishes of drug mafia had Pre planned the events for him.",['131'],India,Hindi,,6.7,8984572
Bobby,2006,"Biography, Drama, History",Emilio Estevez,Emilio Estevez,"Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez, Laurence Fishburne, Brian Geraghty, Heather Graham, Anthony Hopkins, Helen Hunt, Joshua Jackson","Tuesday, June 4, 1968: the California Presidential primary. As day breaks, Robert F. Kennedy arrives at the Ambassador Hotel. He'll campaign, then speak to supporters at midnight. To capture the texture of the late 1960s, we see vignettes at the hotel: a couple marries so he can avoid Vietnam, kitchen staff discuss race and baseball, a man cheats on his wife, another is fired for racism, a retired hotel doorman plays chess in the lobby with an old friend, a campaign strategist's wife needs a pair of black shoes, two campaign staff trip on LSD, a lounge singer is on the downhill slide. Through it all, we see and hear R.F.K. calling for a better society and a better nation.",['117'],United States,"English, Spanish",,7.0,308055
Bollywood Diaries,2016,Drama,K.D. Satyam,Nothing from IMDB,"Raima Sen, Salim Diwan, Ashish Vidyarthi, Karuna Pandey, Vineet Kumar Singh, Robin Das, Gautam Agarwal, Itisha Ahuja, Richa Ambar, Praveen Arora","Bollywood Diaries is a tribute to passionate aspiring actors. It chronicles the journey of three unrelated souls, who dream to make it big in Bollywood. The plot encompasses a guy working at a call-center in Delhi, a middle-aged government servant from Bhilai and a prostitute from Sonagachi Kolkata. With their sheer passion and perseverance, they bend over backwards to carve their name in Bollywood. Abiding by the saying, ""Live your dream"", they go beyond their conventional life. But, will their efforts lead them to their ultimate goal?",['123'],India,Hindi,,6.0,5216810
Bombay 405 Miles,1980,"Comedy, Action",Brij,Nothing from IMDB,"Zeenat Aman, Vinod Khanna, Shatrughan Sinha, Amjad Khan, Pran Sikand, Deven Verma, Brahm Bhardwaj, Birbal, Habib, Helen",Ranveer Singh's family is killed by his adopted brother Veer Singh mistakenly Veer Singh's man kill Sonu daughter of Masterji thinking she is Munni daughter of Ranveer Singh.Kishen a con man from Calcutta and Kanhaiya a con men from Delhi are ordered by the court to stay away from respective city limits for five years.Kishen and Kanhaiya meet at a bus stand along with a con woman Radha they decide to travel to Bombay. On the way the duo come across Mohanlal elder brother of Masterji and loyal driver of Ranveer Singh he dies while saving Munni from Veer Singh's man and tells them that Munni's life is in danger as its a question of Crores of Rupees .Kishen and Kanhaiya reach Bombay with Munni thinking they will get benefited from it as Munni belongs to a rich family.But before they could trace anyone Veer Singh finds their whereabouts and puts his men behind Kishen and Kanhaiya.,['164'],India,Hindi,,6.9,157418
