Title,Year,Genres,Directors,Writers,Cast,Plot,Runtime,Country,Language,Awards,Rating,MovieCode
Jonathan Creek,1997,"Comedy, Crime, Drama, Mystery",Nothing from IMDB,David Renwick,"Alan Davies, Caroline Quentin, Stuart Milligan, Julia Sawalha, Adrian Edmondson, Sarah Alexander, Geoffrey McGivern, John Bird, Sheridan Smith, Jessica Lloyd","Investigative journalist Madeline Magellan is the kind of journalist that generally sticks her nose in where it isn't wanted. While writing a story about the murder of a famous artist, she happens across a quiet but brilliant man named Jonathan Creek, who makes a living inventing magic tricks for Adam Klaus. Adam is a very famous magician, but Jonathan is the real genius behind Adam's illusions. Madeline (Maddy) and Jonathan team up to solve the artist's murder, then team up again (with some reluctance from Jonathan) to solve near-impossible cases. Maddy gradually falls in love with Jonathan, but being a shy person, he doesn't show if he knows about her feelings for him--but he loves to solve the tricky mysteries that she brings for his mind to solve.",['60'],United Kingdom,English,,8.1,118363
Blues Brothers 2000,1998,"Action, Comedy, Crime, Music, Musical",John Landis,Nothing from IMDB,"Walter Levine, Dan Aykroyd, Tom Davis, Frank Oz, Shann Johnson, B.B. King, Kathleen Freeman, J. Evan Bonifant, Gloria Slade, Joe Morton","Elwood, the now lone ""Blues Brother"" finally released from prison, is once again enlisted by Sister Mary Stigmata in her latest crusade to raise funds for a children's hospital. Once again hitting the road to re-unite the band and win the big prize at the New Orleans Battle of the Bands, Elwood is pursued cross-country by the cops, led by Cabel the Curtis' son (and Elwood's step-brother), the Russian Mafia, and a militia group. On his new ""mission from God"" Elwood enlists the help of a young orphan, and a strip club bartender.",['123'],United States,"English, Russian",,4.9,118747
Knock at the Cabin,2023,"Horror, Mystery, Thriller",M. Night Shyamalan,Nothing from IMDB,"Dave Bautista, Jonathan Groff, Ben Aldridge, Nikki Amuka-Bird, Rupert Grint, Abby Quinn, Kristen Cui, McKenna Kerrigan, Ian Merrill Peakes, Denise Nakano","From visionary filmmaker M. Night Shyamalan comes a thriller about a tight-knit family who are taken hostage by four armed strangers while vacationing at a remote cabin. The visitors, led by Dave Bautista (Guardians of the Galaxy), demand that the young girl and her parents make an unthinkable choice: to save their family or save humanity.",['100'],"United States, Japan, China",English,,6.1,15679400
My Name,2021,"Action, Crime, Drama, Mystery, Thriller",Nothing from IMDB,Ba-da Kim,"Han So-hee, Park Hee-soon, Kim Sang-ho, Lee Hak-joo, Rich Ting, Olivia Castanho, Will Choi, Ahn Bo-Hyun, Yull Jang, Moon Sang-min","Yoon Ji-woo's father dies suddenly. She wants to desperately take revenge on whoever is responsible for her father's death. Yoon Ji-woo works for drug crime group Dongcheonpa. Choi Moo-jin is the boss of the drug gang. With the help of Choi Moo-jin and to uncover the reason for her father's death, Yoon Ji-woo joins the police department and becomes a mole for the drug group. Yoon Ji-woo is assigned to work in the drug investigation unit in the police department. Her partner there is Detective Jeon Pil-do.",['50'],South Korea,Korean,,7.8,12940504
Manikarnika: The Queen of Jhansi,2019,"Action, Biography, Drama, History","Radha Krishna Jagarlamudi, Kangana Ranaut",Nothing from IMDB,"Kangana Ranaut, Danny Denzongpa, Suresh Oberoi, Atul Kulkarni, Kulbhushan Kharbanda, Jisshu Sengupta, Mohd. Zeeshan Ayyub, Ankita Lokhande, Mishti Chakravarty, Richard Keep","When Dixt, a minister in Jhansi princely state, sees Varanasi-born Manikarnika, he proposes that she marry Gangadar Rao, prince of Jhansi. Sadashiv Rao plots with British officers to conquer Jhansi as he is promised a stake in it after conquering Jhansi. After the birth of Lakshmi and Gangadar Rao's son Sadashiv Rao sees his place in fear and poisons the holy water during the child's naming ceremony; he passes away and leaves Gangadar Rao on his deathbed. Gangadar Rao decides to adopt a son and Sadashiv Rao feels guilty of not adopting his son instead a toddler who comes running to Lakshmi Bai after Gangadar Rao's death. The East India Company decides to conquer Jhansi as it has no male ruler, but Lakshmi Bai decides to take the throne herself and fight for Jhansi.",['148'],India,"Hindi, Tamil, Telugu",,6.4,6903440
Mera Damad,1995,"Comedy, Drama",Partho Ghosh,Nothing from IMDB,"Utpal Dutt, Ashok Kumar, Farooq Shaikh, Tariq, Priyadarshini, Praveen Paul, Rakesh Bedi, Prema Narayan, Ava Mukherjee, Jankidas","Sitanath Ardhnarayan Choudhry and Ajit Khanna are old friends. Sitanath has a daughter named Sunita, and Ajit has a son named Jai. Both fathers would like their respective children to meet each other and get married. In order to do this, Ajit asks Jai to travel to Sitanath's village, meet Sunita, and if found compatible, make arrangements for marriage, to which Jai agrees to. On reaching Sitanath's residence, Jai, in the company of his friend, Pradeep, come across a man named Ravi, who tells them they are in the wrong village, and directs them to a mansion run by an eccentric owner, so that they can spend the night there, and then take the train back the next day. Ravi warns them about the owner, who likes to talk all night to anyone who listens. Both Jai and Pradeep meet the owner, and are quite abrupt with him. The next day, Jai meets the owner's daughter Kimi, and falls in love with her. The problem is how does he go about notifying his dad about his new-found love for Kimi, and the reason why they ended up in the wrong village on one hand; and how is he going to make amends to Kimi's dad?",['127'],India,Hindi,,4.5,446158
Mere Yaar Ki Shaadi Hai,2002,"Comedy, Drama, Romance",Sanjay Gadhvi,Nothing from IMDB,"Uday Chopra, Jimmy Shergill, Bipasha Basu, Tanaaz Currim Irani, Shamita Shetty, Alok Nath, Neena Kulkarni, Sheela Sharma, Deven Verma, Bindu Desai","Sanjay's (Uday Chopra) phone rings. Anjali (Sanjana) his childhood friend is getting married. Observing Sanjay's reaction to this news, his flatmate Ria (Bipasha Basu) concludes that Sanjay is in love with her. Sanjay sets off on a noble mission - to break the wedding. He meets the groom to be Rohit (Jimmy Shergill) and sets off on his crusade of poisoning the family's mind against Rohit.",['158'],India,Hindi,,5.4,322653
2013 MTV Video Music Awards,2013,Music,"Hamish Hamilton, Dave Diomedi",Nothing from IMDB,"*NSYNC, 2 Chainz, Drop and Abel, Christina Aguilera, Floyd Albee, Lou Asaro, Jonathan Augustavo, Iggy Azalea, Jordan Bahat, Lance Bass",,,United States,Nothing from IMDB,,5.4,3042846
Romeo + Juliet,1996,"Drama, Romance",Baz Luhrmann,Nothing from IMDB,"Leonardo DiCaprio, Claire Danes, John Leguizamo, Harold Perrineau, Lupita Ochoa, Pete Postlethwaite, Gloria Silva, Paul Sorvino, Brian Dennehy, Paul Rudd",A modern twisted version of William Shakespeare's play about two young people from opposite families who fall in love in secret. Multiple events will shape their lives that will leave them and their families in trouble and punishment in the city.,['120'],"United States, Mexico, Australia",English,,6.7,117509
Mukti Ghar,2024,Drama,Bhavin Trivedi,Bhavin Trivedi,"Prakash Gadhvi, Ragi Jani, Chetan Daiya, Aakash Zala, Hitesh Thakar, Sanjay Galsar, Puja Soni, Het Dave, Aakash Maheriya","Mukti Ghar isn't just a cremation ground it's a sanctuary from the burning disease of addiction that consumes lives, families, and communities. This haven offers liberation from alcohol's grip, a rehabilitation for individuals and their loved ones. Here, the flames of despair dwindle, replaced by the embers of healing and hope. Caste and status melt away within Mukti Ghar's walls. Farmers' sons, businessmen's heirs, teachers' offspring, and daily wage earners' children huddle together, all sharing the burden of addiction. Some wrestle with its mental scars, others with its wreckage on their careers and families. Each with their story, some poignant, some tragic, some even strangely captivating. The ghosts of a once-privileged past haunt some, a stark reminder that addiction bites everyone. Exemption from society isn't the aim. These souls seek healing, a chance to reintegrate, to contribute. Witnessing the founder's unwavering support amidst their struggles becomes a pivotal point. Their journey back to their families often faces initial skepticism, but time weaves tales of transformation, rebuilding trust and painting lives with vibrant hues. The shackles of the ""drunkard"" label loosen, replaced by the principles instilled within Mukti Ghar's walls - principles that rekindle the spark of life. Mukti Ghar's narrative resonates with the complexities of addiction and recovery. It's a tale of broken individuals piecing themselves back together, families rediscovering love, and a community offering not just refuge, but the tools to reclaim lives. It's a story waiting to unfold, with characters grappling with past demons and embracing the dawn of a brighter future.",,India,Gujarati,,,30274400
Murder on the Orient Express,2017,"Crime, Drama, Mystery",Kenneth Branagh,Nothing from IMDB,"Paapa Essiedu, Yassine Zeroual, Asan N'Jie, Michael Rouse, Kenneth Branagh, Elliot Levey, David Annen, Joseph Long, Andy Apollo, Hadley Fraser","Hercule Poirot, the best detective in the world, decides to travel on the Orient Express. The train accidentally gets stopped because of a small avalanche. Little did he know that a murder was planned and that a person on this train was capable of committing such crime.",['114'],United States,"English, French, Arabic, German",,6.5,3402236
My Wife Is a Gangster 3,2006,"Action, Comedy, Drama",Jin-gyu Cho,Nothing from IMDB,"Shu Qi, Lee Beom-su, Hyeon-yeong, Oh Ji-ho, Jo Hie-bong, Ken Lo, Sau Sek, Shu-Tong Wong, Ryeong Choi, Kim Byeong-chun",,['115'],"Hong Kong, China, South Korea","Korean, Cantonese, French, Mandarin",,6.3,439654
Late Show with David Letterman,1993,"Comedy, Music, Talk-Show",Nothing from IMDB,"David Letterman, David Letterman, David Letterman","David Letterman, Paul Shaffer, Alan Kalter, Biff Henderson, Regis Philbin, Barbara Gaines, Tony Mendez, Al Chez, Jack Hanna, Tom Malone",David Letterman's comedic talk-show after moving to a new television network. He retains largely the same format as the previous 'Late Night with David Letterman.',['60'],United States,English,,7.0,106053
No Strings Attached,2011,"Comedy, Romance",Ivan Reitman,Nothing from IMDB,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes, Greta Gerwig, Lake Bell, Olivia Thirlby, Ludacris, Jake Johnson, Mindy Kaling","Occasionally in the 15 years since summer camp, Adam and Emma cross paths. When he discovers that an ex-girlfriend is living with his dad, he gets drunk, calls every woman in his cell phone contact list, and ends up passed out naked in her living room. By this time, she's a medical resident in L.A. and he's a gopher on a ""Glee""-like TV series, hoping to be a writer. She guards her emotions (calling her father's funeral ""a thing""), so after a quick shag in the moments she has before leaving for the hospital, she asks if he wants a no-strings-attached, sex-only relationship, without romance or complications. A prescription for fun or for disaster?",['108'],"United States, United Kingdom","English, Ukrainian",,6.2,1411238
Papillon,2017,"Adventure, Biography, Crime, Drama",Michael Noer,Nothing from IMDB,"Charlie Hunnam, Damijan Oklopdzic, Christopher Fairbank, Jason Ryan, Eve Hewson, Sladjana Biljman, Joe David Walters, David Stoller, Gilly Gilchrist, Mark Robert Pullen","Based on the international best-selling autobiographical books ""Papillon"" and ""Banco"", PAPILLON follows the epic story of Henri ""Papillon"" Charrière (Charlie Hunnam), a safecracker from the Parisian underworld who is framed for murder and condemned to life in the notorious penal colony on Devil's Island. Determined to regain his freedom, Papillon forms an unlikely alliance with quirky convicted counterfeiter Louis Dega (Rami Malek), who in exchange for protection, agrees to finance Papillon's escape.",['133'],"United States, Czechia, Spain","English, Spanish",,7.2,5093026
Partner,2007,"Comedy, Drama, Romance",David Dhawan,Nothing from IMDB,"Salman Khan, Govinda, Lara Dutta, Katrina Kaif, Rajpal Naurang Yadav, Ali Haji, Dalip Tahil, Aarti Chhabria, Puneet Issar, Deepshikha Nagpal","The only male child in the family that sired six daughters, Prem has empathy towards the fair sex and decides to assist males to woo women so much so that he becomes popular as the 'Love Guru'. Amongst the men he assists are Bhaskar Chaudhry and Neil Bakshi. Klutz-like Bhaskar has fallen head over heels with his boss, a model and heiress, Priya Jaisingh. A disbelieving Prem refuses to assist him, but subsequently relents. Bhaskar uses his own charm to woo Priya successfully, and is introduced to her dad, Raj. Prem himself falls in love with a widowed single mother, Naina Shahani, a Journalist. Both men are satisfied with her respective lives not knowing that a scandalous secret will surface in the media - changing their lives forever.",['155'],India,Hindi,,5.8,807758
Prem Nagar,1974,"Drama, Musical, Romance",K.S. Prakash Rao,Nothing from IMDB,"Rajesh Khanna, Hema Malini, Prem Chopra, Govardhan Asrani, Nana Palsikar, Ramesh Deo, Agha, David Abraham, Nasir Hussain, Manmohan","Karan Singh, the younger scion of a wealthy zamindar (heriditary land owners) who lives in feudal splendour. His older brother 'lords' it over the hundreds of serfs who contribute to the wealth of their family. Karan lives an alcoholic, hedonistic life with wine, women and song for companions. The airline stewardess, Savithri makes a profound influence on the dissolute young man during a flight. Later her rescues her from a fate 'worse than death' and Savithri finds herself in the employ of the estate and living in the haveli (palace) of Karan's family. Association between Karan and Savithri blossoms into love. Caught in the web of palace intrigues, Savithri is implicated in the theft of a precious necklace. While greed for the inherited property and petty jealousy weave their web of malice the love of this amorous couple has to pass the litmus test of suspicion. Reduced to rags and a hovel, Savithri, her parents and siblings eke out a miserable life while maintaining their high moral and ethical standards. Is Karan and Savithri's love strong enough to survive the turbulence of high society expectations, greed, poverty and intrigue?",['200'],India,Hindi,,6.1,72026
Pukar,1983,"Action, Drama, Musical",Ramesh Behl,Nothing from IMDB,"Amitabh Bachchan, Zeenat Aman, Randhir Kapoor, Tina Ambani, Prem Chopra, Shreeram Lagoo, Paidi Jairaj, Chand Usmani, Viju Khote, Shobha Khote","Although India obtained freedom from the British in 1947, Goa and its territories are still ruled by the Portuguese. A group of revolutionaries want a free Goa and are thus wanted by the Portuguese administration. Among them are Purandare, Narvekar, and Dinanath, and when Dinanath's whereabouts are known to the police, he escapes with his young son Ramdas and goes to their hideout. With Purandare's assistance they manage to escape, but they're shot. A horrified Ramdas watches Purandare shoot his father dead, and this is how he starts hating revolutionaries. Ramdas changes his name to Ronnie, befriends a girl named Julie, and grows up taking up crime as his career. He soon prospers and lets the villagers also prosper with him. Then when the Police Commissioner is shot dead, Ronnie helps the authorities apprehend his killer, a young man named Shekhar. He is arrested, tried in Court, and sentenced to be hanged. At this point Ronnie finds out that the people he assisted in the past are all against him and sympathize with the revolutionaries. Furious, he grabs a gun to kill Shekar's parents--and finds out who they really are and why Purandare shot his dad.",['161'],India,Hindi,,5.8,86156
Puzzle,2018,Drama,Marc Turtletaub,Nothing from IMDB,"Kelly Macdonald, David Denman, Daniel Stewart Sherman, Austin Abrams, Bubba Weiler, Helen Coxe, Mandela Bellamy, Liv Hewson, Lori Hammel, Lawrence Arancio","The film centers on a fortysomething suburban mother whose world is consumed with caring for the men in her family. When she discovers she has a gift for assembling puzzles, her world begins to open and her entire family is forced to adjust and grow as well.",['103'],United States,English,,6.7,6933454
Dark Side of the Ring,2019,"Documentary, Drama, History, Sport",Nothing from IMDB,"Evan Husney, Evan Husney, Evan Husney","Chris Jericho, James E. Cornette, Steve Kasan, Jim Ross, Felipe Aukai, Mick Foley, Dave Meltzer, Howard Shefman, Daniel James Pike, Nicolino De Francesco",,['60'],"Canada, United States",English,,8.7,9159144
Romeo Akbar Walter,2019,"Action, Drama, Thriller",Robbie Grewal,Nothing from IMDB,"John Abraham, Jackie Shroff, Mouni Roy, Sikandar Kher, Raghubir Yadav, Purnendu Bhattacharya, Suchitra Krishnamoorthi, Gyanendra Tripathi, Anil George, Shivraj Walvekar",,['141'],India,Hindi,,6.6,8550208
Silver Linings Playbook,2012,"Comedy, Drama, Romance",David O. Russell,Nothing from IMDB,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker, Anupam Kher, John Ortiz, Shea Whigham, Julia Stiles, Paul Herman","Against medical advice and without the knowledge of her husband Pat Solatano Sr., caring Dolores Solatano discharges her adult son, Pat Solatano Jr., from a Maryland mental health institution after his minimum eight-month court ordered stint. The condition of the release includes Pat Jr. moving back in with his parents in their Philadelphia home. Although Pat Jr.'s institutionalization was due to him beating up the lover of his wife Nikki, he was diagnosed with bipolar disorder. Nikki has since left him and has received a restraining order against him. Although he is on medication (which he doesn't take because of the way it makes him feel) and has mandatory therapy sessions, Pat Jr. feels like he can manage on the outside solely by healthy living and looking for the ""silver linings"" in his life. His goals are to get his old job back as a substitute teacher, but more importantly reunite with Nikki. He finds there are certain instances where he doesn't cope well; however, no less so than some others who have never been institutionalized, such as his Philadelphia Eagles obsessed father who has resorted to being a bookie to earn a living, his best friend Ronnie who quietly seethes over the control wielded by his wife Veronica, and Veronica's widowed sister, Tiffany Maxwell, a girl with problems of her own. In their fragile mental states, Pat Jr. and Tiffany embark on a love/hate friendship based primarily on what help the other can provide in achieving their individual goals. But they may reevaluate their goals as their relationship progresses.",['122'],United States,"English, Hindi",,7.7,1045658
The Devil's Double,2011,"Biography, Drama, Thriller",Lee Tamahori,Nothing from IMDB,"Dominic Cooper, Ludivine Sagnier, Raad Rawi, Philip Quast, Mimoun Oaïssa, Khalid Laith, Dar Salim, Nasser Memarzia, Mem Ferda, Pano Masti","Baghdad, the playground for the rich and infamous, where anything can be bought - but for a price. This is Uday Hussein's world and with his depraved lust for debauchery and immorality, he helps himself to whatever turns him on. When army lieutenant Latif Yahia is summoned to Saddam's palace, he is faced with an impossible request - to be Uday's 'fiday' - his body double, or have his family condemned to death. In a world entrenched in betrayal and corruption, knowing who to trust becomes a matter of life or death for Latif, as he battles to escape from his forced existence.",['109'],"Belgium, Netherlands",English,,7.0,1270262
The Fate of the Furious,2017,"Action, Crime, Thriller",F. Gary Gray,Nothing from IMDB,"Vin Diesel, Jason Statham, Dwayne Johnson, Michelle Rodriguez, Tyrese Gibson, Ludacris, Charlize Theron, Kurt Russell, Nathalie Emmanuel, Luke Evans","Now that Dominic Toretto (Vin Diesel) and Letty Ortiz (Michelle Rodriguez) are on their honeymoon, and Brian (Paul Walker) and Mia (Jordana Brewster) have retired from the game, and the rest of the crew has been exonerated, the globetrotting team has found a semblance of a normal life. But when a mysterious woman seduces Dom into the world of crime he can't seem to escape, and a betrayal of those closest to him, they will face trials that will test them as never before. From the shores of Cuba and the streets of New York City to the icy plains off the arctic Barents Sea, the elite force will crisscross the globe to stop an anarchist from unleashing chaos on the world's stage, and to bring home the man who made them a family.",['136'],"China, Japan, United States","English, Russian, Spanish",,6.6,4630562
In Harm's Way,2017,"History, Romance, War",Bille August,Nothing from IMDB,"Liu Yifei, Emile Hirsch, Shaoqun Yu, Cary Woodworth, Yikuan Yan, Fangcong Li, Tsukagoshi Hirotaka, Vincent Riotta, Vivian Wu, Fang Xie","In the 1940s, the Japanese attack on Pearl Harbor destroyed Americans' morale. The president of the United States, Franklin D. Roosevelt, decided to risk it all to bomb Tokyo, raising the public's hopes. B25 aircraft, led by U.S lieutenant colonel Jimmy Doolittle, departed from USS Hornet aircraft carrier ahead of schedule in violently stormy seas. After completing their mission, the pilot and crew had to bail out over the coast near Zhejiang, China due to fuel shortage from taking flack to their right wing. A young pilot, Jack Turner, was saved by a young local widow named Ying, who risked her life as she hid the injured American pilot in her house and helped him escape. Despite not being able to communicate verbally, they fell for each other. She gave her life for him during the escape. He rescued her daughter and brought her safely back to the USA.",['97'],China,"Chinese, English",,6.2,5759434
Total Dhamaal,2019,"Action, Adventure, Comedy",Indra Kumar,Nothing from IMDB,"Ajay Devgn, Anil Kapoor, Madhuri Dixit, Riteish Deshmukh, Arshad Warsi, Jaaved Jaaferi, Sanjay Mishra, Boman Irani, Esha Gupta, Pitobash","Total Dhamaal is the third instalment in the Dhamaal franchise. A hidden booty of 50 crore leads to a mad chase amongst a bunch of greedy and eccentric characters. In them, are a bickering couple on the verge of a divorce, greedy siblings, local goons, a police commissioner and the mastermind of the loot. Will they finally discover the hidden treasure?",['130'],India,Hindi,,4.2,7639372
Welcome to Samdalri,2023,"Comedy, Drama, Romance",Nothing from IMDB,Nothing from IMDB,"Ji Chang-wook, Shin Hye-sun, Kim Mi-kyung, Kang Mi-na, Shin Dong-mi, Kang Young-Seok, Bae Myung-Jin, Yoon-Seo, Jeong Ye-Jin, Song Min-Jae","After losing his mother--who worked as a haenyeo (female diver who harvests sea life) at a young age due to a mistaken weather report, Jo Yong Pil makes up his mind to become a weather forecaster and protect the elders of his hometown. However, his passion and refusal to let misinformation slide earns him a reputation at work as a stubborn troublemaker who isn't afraid to argue with his boss. Jo Sam Dal grew up with Jo Yong Pil. Unlike Jo Yong Pil, content to remain in his hometown of Samdalri, Jo Sam Dal makes it her mission to get out of their small town and move to Seoul. After years of toiling away as an assistant in the fashion photography industry, Jo Sam Dal--who changes her name to Jo Eun Hye in Seoul--finally succeeds and makes it to the top. However, when everything she's worked so hard to build comes crashing down in the blink of an eye, she returns to Samdalri, where people still know her as Sam Dal and not Eun Hye. Although Jo Yong Pil and Jo Sam Dal used to be joined at the hip when they were younger, the once inseparable friends are no longer in contact with one another due to an incident that drove them apart. When Jo Sam Dal returns to Samdalri, however, they find that the longtime affection they once had for one another comes rushing back.",['60'],South Korea,Korean,,8.1,26653824
"Thomas R. Metcalf, 'Imperial Connections: India in the Indian Ocean Arena, 1860-1920' (University of California Press, 2008)",2020,Talk-Show,Nothing from IMDB,Nothing from IMDB,Nothing from IMDB,,['46'],Nothing from IMDB,Nothing from IMDB,,,20817028
Ek Villain Returns,2022,"Action, Crime, Romance, Thriller",Mohit Suri,Nothing from IMDB,"John Abraham, Disha Patani, Arjun Kapoor, Tara Sutaria, J.D. Chakravarthi, Shaad Randhawa, Digvijay Rohidas, Bharat Dabholkar, Elena Roxana Maria Fernandes, Riteish Deshmukh","8 years after Rakesh Mahadkar reigned terror on Mumbai, another serial killer has taken birth. More brutal and more dangerous but one that uses the same cover, the Smiley Mask. Ek Villain Returns is the story of two men in one sided love. The paths they choose to fulfill their love stories decide who the Hero is and who is the Villain.",['129'],India,Hindi,,4.4,11947158
La Sotana 2019-21,2020,Talk-Show,Nothing from IMDB,Nothing from IMDB,"Manel Vidal Boix, Joel Diaz, Magí Garcia, Andreu Ginola",,,Canada,Spanish,,,16158544
1942: A Love Story,1994,"Action, Drama, History, Musical, Romance",Vidhu Vinod Chopra,Nothing from IMDB,"Anil Kapoor, Jackie Shroff, Manisha Koirala, Anupam Kher, Danny Denzongpa, Pran Sikand, Chandni, Raghubir Yadav, Sushma Seth, Manohar Singh","Circa British rule over India in the year 1942 where Indians are either revolutionaries or supporters of the British. In the midst there is wealthy Narendra Singh alias Naren whose romance with a poor yet beautiful girl, Rajeshwari Pathak alias Rajjo brew changes over the entire scenario but unfortunately there are complications in their relationship as Naren's father, Diwan Hari Singh is an informer of the British, who for his loyalty attain the title of Mayor while Rajjo's father, Raghuvir Pathak is one of the many Indians who are revolutionaries against the British with a motive of a free India.",['157'],India,"Hindi, English",,7.2,109010
Altered States,1980,"Horror, Sci-Fi, Thriller",Ken Russell,Nothing from IMDB,"William Hurt, Blair Brown, Bob Balaban, Charles Haid, Thaao Penghlis, Miguel Godreau, Dori Brenner, Peter Brandon, Charles White-Eagle, Drew Barrymore","In the late 1960s, just for a lark, graduate student Eddie Jessup, known for being unconventional, brilliant and slightly mad, conducts experiments with an isolation chamber, using himself as the subject. His experiences in the chamber cause him to hallucinate, much of the imagery being religious-based although he's not religious. Seven years later, he is a respected full professor in the Harvard Medical School. Believing he has lost his edge and fallen into an unwanted state of respectability, Eddie decides to resume his work with sensory deprivation, this time using hallucinogens, specifically untested ones used in mystical Mexican rituals, to enhance the isolation-take experience. After initial tests, he claims he entered an alternate physical and mental state. Although unbelieving of Eddie's claims, his colleagues Arthur Rosenberg and Mason Parrish, as well as Eddie's wife Emily, herself a respected academic, are concerned for Eddie's well being. However, if Eddie's claims are indeed true, he could do irreparable harm to himself and others around him, especially if his altered states are uncontrollable.",['102'],United States,"English, Spanish",,6.9,80360
